STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
071560,99999, 20131127,   42.7,24,   36.6,24, 1034.2,24, 1024.4,24,   9.5,24,   4.4,24,   7.0, 999.9,   45.7 ,  37.9*, 0.00G,999.9, 000000,
071560,99999, 20131128,   41.3,24,   34.9,24, 1034.8,24, 1024.9,24,   6.8,24,   2.6,24,   4.1, 999.9,   45.5*,  35.4 , 0.00G,999.9, 010000,
071560,99999, 20131129,   47.1,24,   43.9,24, 1027.9,24, 1018.2,24,   5.4,24,   4.8,24,   8.0, 999.9,   50.4 ,  43.7 , 0.00G,999.9, 010000,
071560,99999, 20131130,   45.4,24,   39.2,24, 1024.3,24, 1014.6,24,  12.0,24,   7.6,24,  11.1, 999.9,   48.6 ,  41.9 , 0.05G,999.9, 000000,
071560,99999, 20131201,   44.1,24,   40.0,24, 1031.0,24, 1021.3,24,   8.0,24,   5.6,24,   7.0, 999.9,   47.3 ,  40.3 , 0.00G,999.9, 000000,
071560,99999, 20131202,   44.2,24,   37.4,24, 1030.5,24, 1020.8,24,  10.7,24,   6.2,24,   9.9, 999.9,   48.6 ,  40.1*, 0.00G,999.9, 000000,
071560,99999, 20131203,   39.5,23,   34.5,23, 1029.5,23, 1019.7,23,   7.0,23,   2.4,23,   2.9, 999.9,   45.9 ,  34.9 , 0.00G,999.9, 000000,
071560,99999, 20131204,   43.3,24,   37.1,24, 1030.5,24, 1020.7,24,   7.4,24,   3.4,24,   6.0, 999.9,   47.7 ,  34.9 , 0.00G,999.9, 010000,
071560,99999, 20131205,   45.4,24,   38.6,24, 1028.5,24, 1018.8,24,   9.6,24,   6.8,24,  13.0, 999.9,   48.0*,  43.0 , 0.00G,999.9, 000000,
071560,99999, 20131206,   45.0,24,   33.6,24, 1029.3,24, 1019.6,24,  12.4,24,   5.8,24,   8.9, 999.9,   48.2 ,  41.7*, 0.01G,999.9, 000000,
071560,99999, 20131207,   44.8,24,   38.7,24, 1030.1,24, 1020.4,24,  12.1,24,   4.1,24,   6.0, 999.9,   49.3 ,  41.5 , 0.00G,999.9, 010000,
071560,99999, 20131208,   44.9,24,   37.5,24, 1030.0,24, 1020.3,24,  11.7,24,   3.0,24,   7.0, 999.9,   51.4 ,  39.6*, 0.01G,999.9, 000000,
071560,99999, 20131209,   38.6,24,   34.1,24, 1032.3,24, 1022.4,24,   6.9,24,   2.5,24,   4.1, 999.9,   47.7 ,  32.7 , 0.00G,999.9, 000000,
071560,99999, 20131210,   37.3,24,   32.9,24, 1033.8,24, 1023.9,24,   5.1,24,   2.5,24,   4.1, 999.9,   46.2 ,  32.2 , 0.00G,999.9, 000000,
071560,99999, 20131211,   35.7,24,   30.6,24, 1031.9,24, 1022.0,24,   5.4,23,   2.7,24,   4.1, 999.9,   43.0 ,  31.5 , 0.02G,999.9, 000000,
071560,99999, 20131212,   33.9,24,   30.5,24, 1029.3,24, 1019.4,24,   3.3,24,   2.9,24,   5.1, 999.9,   40.5 ,  29.1 , 0.00G,999.9, 000000,
071560,99999, 20131213,   36.0,24,   33.8,24, 1025.2,24, 1015.4,24,   2.4,24,   3.8,24,   6.0, 999.9,   42.8*,  29.5 , 0.01G,999.9, 010000,
071560,99999, 20131214,   44.7,24,   40.7,24, 1030.1,24, 1020.4,24,   8.6,24,   6.4,24,  12.0, 999.9,   51.8 ,  39.2 , 0.07G,999.9, 010000,
071560,99999, 20131215,   44.0,24,   37.3,24, 1029.0,24, 1019.3,24,  12.1,24,   6.0,24,  11.1, 999.9,   51.1 ,  40.5*, 0.00G,999.9, 000000,
071560,99999, 20131216,   44.1,24,   35.5,24, 1026.0,24, 1016.3,24,  12.4,24,   5.5,24,   8.0, 999.9,   52.3 ,  37.9 , 0.00G,999.9, 000000,
071560,99999, 20131217,   44.6,24,   36.5,24, 1023.8,24, 1014.1,24,  12.2,24,   4.8,24,   8.0, 999.9,   50.9 ,  37.4 , 0.00G,999.9, 000000,
071560,99999, 20131218,   48.3,24,   43.6,24, 1017.0,24, 1007.5,24,  10.8,24,   6.5,24,  12.0, 999.9,   51.3*,  45.7 , 0.00G,999.9, 010000,
071560,99999, 20131219,   46.4,24,   42.3,24, 1008.3,24,  998.9,24,  10.7,24,   6.8,24,  15.0, 999.9,   51.4 ,  39.2*, 0.19G,999.9, 010000,
071560,99999, 20131220,   42.9,24,   37.6,24, 1026.3,24, 1016.6,24,  12.3,24,   4.8,24,   7.0, 999.9,   50.4 ,  38.5 , 0.06G,999.9, 000000,
071560,99999, 20131221,   42.2,24,   34.3,24, 1026.4,24, 1016.7,24,  12.1,24,   8.0,24,  13.0, 999.9,   45.3 ,  39.2 , 0.00G,999.9, 000000,
071560,99999, 20131222,   47.8,24,   44.6,24, 1019.2,24, 1009.7,24,  11.9,24,   9.9,24,  15.0, 999.9,   50.9 ,  40.6 , 0.02G,999.9, 010000,
071560,99999, 20131223,   49.5,24,   43.5,24, 1012.8,24, 1003.3,24,  12.1,24,   9.8,24,  14.0, 999.9,   53.8 ,  43.3 , 0.04G,999.9, 010000,
071560,99999, 20131224,   50.5,23,   45.9,23,  992.0,23,  982.8,23,   9.0,23,  13.4,23,  20.0, 999.9,   53.4 ,  48.4*, 0.04G,999.9, 010000,
071560,99999, 20131225,   46.0,24,   42.1,24,  990.1,24,  980.8,24,  12.2,24,   6.2,24,   9.9, 999.9,   50.5 ,  42.1*, 0.21G,999.9, 010000,
071560,99999, 20131226,   43.7,24,   38.4,24,  999.7,24,  990.3,24,  12.4,24,   5.3,24,   7.0, 999.9,   48.7 ,  40.6 , 0.11G,999.9, 000000,
071560,99999, 20131227,   49.6,24,   46.2,24,  999.0,24,  989.7,24,  11.3,24,  11.6,24,  15.0, 999.9,   56.1 ,  40.3 , 0.02G,999.9, 010000,
071560,99999, 20131228,   46.8,24,   41.9,24, 1002.4,24,  993.0,24,  11.6,23,   5.8,24,  11.1, 999.9,   54.3 ,  42.3*, 0.17G,999.9, 010000,
071560,99999, 20131229,   42.8,24,   37.6,24, 1019.3,24, 1009.7,24,  12.1,24,   5.3,24,   9.9, 999.9,   48.0 ,  38.1*, 0.00G,999.9, 000000,
071560,99999, 20131230,   40.7,24,   37.8,24, 1022.1,24, 1012.4,24,  11.4,24,   7.2,24,   9.9, 999.9,   44.6 ,  35.8 , 0.00G,999.9, 010000,
071560,99999, 20131231,   44.8,24,   38.0,24, 1012.8,24, 1003.3,24,  11.7,24,   8.1,24,   9.9, 999.9,   48.7 ,  42.4 , 0.06G,999.9, 010000,
071560,99999, 20140101,   47.6,24,   43.2,24, 1005.5,24,  996.1,24,  12.2,24,   9.2,24,  14.0, 999.9,   51.3 ,  44.1 , 0.10G,999.9, 010000,
071560,99999, 20140102,   49.9,24,   44.5,24, 1002.1,24,  992.7,24,  12.0,23,   8.0,24,  15.0, 999.9,   53.1 ,  46.6 , 0.09G,999.9, 000000,
071560,99999, 20140103,   52.0,24,   44.5,24, 1006.3,24,  996.9,24,  11.2,24,  11.1,24,  15.0, 999.9,   56.7 ,  46.6*, 0.08G,999.9, 000000,
071560,99999, 20140104,   48.6,24,   42.6,24, 1001.1,24,  991.8,24,  11.1,24,   7.5,24,  11.1, 999.9,   54.7 ,  44.8*, 0.01G,999.9, 000000,
071560,99999, 20140105,   44.8,24,   39.9,24, 1007.8,24,  998.2,24,  11.4,24,   7.5,24,  11.1, 999.9,   49.5 ,  40.5 , 0.09G,999.9, 010000,
071560,99999, 20140106,   53.6,24,   48.4,24, 1006.8,24,  997.5,24,  11.8,24,  11.0,24,  14.0, 999.9,   56.1 ,  46.8 , 0.00G,999.9, 010000,
071560,99999, 20140107,   52.3,24,   47.1,24, 1013.5,24, 1004.1,24,  12.2,24,   7.5,24,  11.1, 999.9,   55.9 ,  49.5 , 0.00G,999.9, 010000,
071560,99999, 20140108,   52.3,24,   47.9,24, 1017.9,24, 1008.5,24,  12.0,24,   5.9,24,   8.9, 999.9,   57.2 ,  46.9 , 0.00G,999.9, 010000,
071560,99999, 20140109,   50.6,24,   44.3,24, 1013.6,24, 1004.2,24,  12.2,24,   7.5,24,  13.0, 999.9,   55.0 ,  44.8*, 0.02G,999.9, 010000,
071560,99999, 20140110,   42.8,24,   40.0,24, 1019.0,24, 1009.4,24,   9.4,24,   4.0,24,   6.0, 999.9,   49.3 ,  40.3 , 0.02G,999.9, 000000,
071560,99999, 20140111,   44.1,24,   42.1,24, 1020.5,24, 1010.9,24,   5.0,24,   2.1,24,   5.1, 999.9,   48.9 ,  40.5*, 0.00G,999.9, 010000,
071560,99999, 20140112,   40.3,24,   39.3,24, 1020.6,24, 1010.9,24,   3.0,24,   5.2,24,   8.0, 999.9,   44.4 ,  36.0 , 0.00G,999.9, 001000,
071560,99999, 20140113,   46.2,23,   42.6,23, 1011.8,23, 1002.3,23,  10.5,23,   5.4,23,   7.0, 999.9,   51.1 ,  42.3*, 0.00G,999.9, 010000,
071560,99999, 20140114,   42.5,23,   36.8,23, 1007.3,23,  997.8,23,  11.6,23,   6.4,23,   9.9, 999.9,   46.8 ,  37.9*, 0.03G,999.9, 010000,
071560,99999, 20140115,   43.0,24,   41.4,24, 1007.5,24,  998.0,24,   8.4,24,   7.1,24,   9.9, 999.9,   47.7*,  37.6 , 0.02G,999.9, 010000,
071560,99999, 20140116,   47.4,24,   44.1,24,  999.4,24,  990.0,24,  11.1,24,   8.0,24,  12.0, 999.9,   49.6 ,  46.4*, 0.09G,999.9, 010000,
071560,99999, 20140117,   46.7,24,   39.6,24,  999.1,24,  989.8,24,  12.4,24,   7.7,24,  13.0, 999.9,   53.6 ,  43.0 , 0.15G,999.9, 000000,
071560,99999, 20140118,   45.0,24,   37.8,24,  996.2,24,  986.8,24,  12.4,24,   5.0,24,   8.0, 999.9,   52.0 ,  39.0 , 0.03G,999.9, 000000,
071560,99999, 20140119,   45.8,24,   41.2,24,  997.8,24,  988.4,24,  10.0,24,   3.0,24,   5.1, 999.9,   49.5 ,  43.3 , 0.04G,999.9, 010000,
071560,99999, 20140120,   44.3,24,   38.6,24, 1008.0,24,  998.5,24,  11.7,24,   4.6,24,   7.0, 999.9,   46.0 ,  41.2*, 0.00G,999.9, 010000,
071560,99999, 20140121,   37.7,24,   35.3,24, 1014.4,24, 1004.7,24,   8.8,24,   4.8,24,   8.9, 999.9,   45.7 ,  35.4 , 0.05G,999.9, 000000,
071560,99999, 20140122,   38.2,24,   35.2,24, 1011.9,24, 1002.3,24,   9.0,24,   5.8,24,   8.9, 999.9,   41.0 ,  34.5 , 0.00G,999.9, 010000,
071560,99999, 20140123,   43.9,24,   40.3,24, 1015.5,24, 1005.9,24,   7.6,16,   5.8,24,  11.1, 999.9,   49.3 ,  39.9 , 0.09G,999.9, 010000,
071560,99999, 20140124,   42.9,24,   37.7,24, 1017.0,24, 1007.3,24, 999.9, 0,   4.6,24,   7.0, 999.9,   46.0 ,  40.3*, 0.07G,999.9, 000000,
071560,99999, 20140125,   42.5,24,   38.5,24, 1017.6,24, 1008.0,24, 999.9, 0,   6.1,24,   8.9, 999.9,   50.4*,  37.9 , 0.00G,999.9, 000000,
071560,99999, 20140126,   45.0,24,   40.0,24, 1009.0,24,  999.5,24, 999.9, 0,   7.6,24,  15.0, 999.9,   50.5 ,  40.3 , 0.02G,999.9, 000000,
071560,99999, 20140127,   41.2,24,   34.3,24,  998.8,24,  989.3,24, 999.9, 0,   8.5,24,  12.0, 999.9,   50.5 ,  37.8*, 0.13G,999.9, 000000,
071560,99999, 20140128,   41.3,24,   37.4,24,  994.2,24,  984.7,24, 999.9, 0,   8.2,24,   9.9, 999.9,   45.0 ,  37.0 , 0.00G,999.9, 000000,
071560,99999, 20140129,   40.5,24,   37.8,24,  993.3,24,  983.8,24,  10.0,13,   5.0,24,   8.0, 999.9,   43.9 ,  38.7 , 0.21G,999.9, 010000,
071560,99999, 20140130,   42.5,23,   39.7,23, 1003.1,23,  993.6,23,   9.6,23,   3.5,23,   5.1, 999.9,   44.8 ,  40.1 , 0.04G,999.9, 010000,
071560,99999, 20140131,   41.7,24,   37.6,24, 1005.9,24,  996.4,24,   6.4,24,   6.6,24,  12.0, 999.9,   47.8 ,  34.7 , 0.01G,999.9, 011000,
071560,99999, 20140201,   44.9,24,   39.0,24, 1000.3,24,  990.9,24,  10.6,24,   8.0,24,  13.0, 999.9,   48.6 ,  40.3*, 0.34G,999.9, 010000,
071560,99999, 20140202,   41.5,24,   36.0,24, 1012.9,24, 1003.3,24,  12.2,24,   6.0,24,   8.9, 999.9,   50.2 ,  35.6 , 0.15G,999.9, 000000,
071560,99999, 20140203,   40.6,23,   34.8,23, 1007.9,23,  998.3,23,  11.2,23,   5.6,23,   9.9, 999.9,   48.4 ,  33.8 , 0.00G,999.9, 000000,
071560,99999, 20140204,   44.6,24,   36.4,24, 1004.5,24,  995.0,24,  12.4,24,   9.0,24,  14.0, 999.9,   49.5 ,  39.7 , 0.00G,999.9, 000000,
071560,99999, 20140205,   46.1,24,   39.2,24,  995.3,24,  986.0,24,  11.4,24,  11.8,24,  15.0, 999.9,   49.6 ,  41.9 , 0.10G,999.9, 010000,
071560,99999, 20140206,   46.6,24,   40.1,24,  999.4,24,  990.0,24,  11.2,24,   9.2,24,  14.0, 999.9,   55.4*,  42.3 , 0.04G,999.9, 010000,
071560,99999, 20140207,   50.1,24,   38.3,24,  997.6,24,  988.3,24,  12.3,24,  13.0,24,  22.9, 999.9,   56.1 ,  45.9*, 0.13G,999.9, 010000,
071560,99999, 20140208,   46.2,24,   39.4,24,  992.6,24,  983.2,24,  12.0,24,  12.3,24,  17.1, 999.9,   50.0 ,  41.2 , 0.05G,999.9, 010000,
071560,99999, 20140209,   43.8,24,   35.5,24,  996.5,24,  987.1,24,  12.4,24,  10.9,24,  15.9, 999.9,   48.9 ,  39.9 , 0.08G,999.9, 000000,
071560,99999, 20140210,   44.5,24,   35.6,24,  994.8,24,  985.4,24,  12.4,24,   5.7,24,   9.9, 999.9,   49.1 ,  41.0 , 0.00G,999.9, 000000,
071560,99999, 20140211,   42.6,24,   36.7,24, 1005.1,24,  995.6,24,  12.1,24,   8.3,24,  13.0, 999.9,   46.8 ,  37.4 , 0.00G,999.9, 010000,
071560,99999, 20140212,   42.8,24,   36.8,24, 1006.0,24,  996.5,24,  11.9,24,   9.3,24,  17.1, 999.9,   49.1 ,  35.8 , 0.04G,999.9, 010000,
071560,99999, 20140213,   44.0,24,   38.2,24,  999.5,24,  990.0,24,  10.5,24,   7.9,24,  12.0, 999.9,   48.0 ,  39.2*, 0.14G,999.9, 010000,
071560,99999, 20140214,   46.0,24,   41.7,24, 1000.8,24,  991.4,24,  11.7,24,   8.9,24,  15.0, 999.9,   56.7*,  38.5 , 0.22G,999.9, 010000,
071560,99999, 20140215,   49.7,24,   40.8,24, 1001.1,24,  991.8,24,  12.4,24,  11.1,24,  17.1, 999.9,   56.7 ,  45.3*, 0.08G,999.9, 000000,
071560,99999, 20140216,   45.9,24,   39.2,24, 1011.7,24, 1002.2,24,  12.4,24,   6.8,24,  11.1, 999.9,   51.6 ,  41.4 , 0.00G,999.9, 000000,
071560,99999, 20140217,   45.0,24,   38.8,24, 1013.1,24, 1003.5,24,  11.9,24,   5.7,24,   8.9, 999.9,   52.9 ,  39.6 , 0.00G,999.9, 000000,
071560,99999, 20140218,   44.9,23,   38.9,23, 1013.2,23, 1003.7,23,  12.2,23,   5.0,23,   7.0, 999.9,   48.9 ,  40.5 , 0.00G,999.9, 010000,
071560,99999, 20140219,   48.5,24,   42.2,24, 1015.5,24, 1006.0,24,  12.1,24,   4.5,24,   8.9, 999.9,   53.2 ,  44.1 , 0.01G,999.9, 000000,
071560,99999, 20140220,   49.5,24,   46.5,24, 1009.7,24, 1000.3,24,   9.5,24,   7.9,24,  13.0, 999.9,   52.5 ,  46.8 , 0.01G,999.9, 010000,
071560,99999, 20140221,   46.2,24,   37.0,24, 1010.4,24, 1000.9,24,  12.4,24,   8.1,24,  12.0, 999.9,   52.3 ,  41.7*, 0.17G,999.9, 000000,
071560,99999, 20140222,   44.1,24,   39.3,24, 1015.1,24, 1005.5,24,  11.4,24,   4.8,24,   9.9, 999.9,   49.5 ,  40.5 , 0.05G,999.9, 010000,
071560,99999, 20140223,   47.6,24,   40.8,24, 1018.3,24, 1008.8,24,   9.8,24,   6.2,24,   8.9, 999.9,   55.9 ,  40.6 , 0.14G,999.9, 000000,
071560,99999, 20140224,   49.7,24,   39.8,24, 1011.6,24, 1002.2,24,  12.4,24,   6.8,24,   9.9, 999.9,   57.9 ,  41.0 , 0.00G,999.9, 000000,
071560,99999, 20140225,   49.5,24,   41.7,24, 1008.4,24,  999.0,24,  11.9,24,   8.5,24,  17.1, 999.9,   55.2 ,  45.3*, 0.00G,999.9, 010000,
071560,99999, 20140226,   45.9,24,   38.3,24, 1017.5,24, 1007.9,24,  12.0,24,   4.3,24,   8.0, 999.9,   52.9 ,  40.8 , 0.11G,999.9, 000000,
071560,99999, 20140227,   43.2,24,   39.2,24, 1014.6,24, 1005.0,24,  10.7,24,   6.9,24,  12.0, 999.9,   50.7 ,  39.0 , 0.00G,999.9, 010000,
071560,99999, 20140228,   43.7,24,   39.8,24, 1000.3,24,  990.8,24,  11.4,24,   5.3,24,   8.9, 999.9,   50.7 ,  40.1 , 0.52G,999.9, 010000,
071560,99999, 20140301,   43.4,24,   36.6,24, 1002.7,24,  993.3,24,  11.0,24,   4.5,24,   8.0, 999.9,   49.3 ,  40.3 , 0.09G,999.9, 010000,
071560,99999, 20140302,   43.2,24,   33.5,24, 1001.5,24,  992.0,24,  10.0,24,   6.8,24,  13.0, 999.9,   51.6 ,  33.4 , 0.02G,999.9, 010000,
071560,99999, 20140303,   43.9,24,   39.0,24,  989.7,24,  980.3,24,  11.0,24,   7.4,24,  12.0, 999.9,   48.7 ,  40.3 , 0.20G,999.9, 010000,
071560,99999, 20140304,   45.7,24,   36.8,24, 1004.8,24,  995.4,24,  12.2,24,   3.9,24,   7.0, 999.9,   53.6 ,  40.5 , 0.06G,999.9, 000000,
071560,99999, 20140305,   47.6,24,   36.2,24, 1020.6,24, 1011.0,24,  12.1,24,   2.9,24,   5.1, 999.9,   56.1 ,  40.5 , 0.00G,999.9, 000000,
071560,99999, 20140306,   48.6,24,   33.8,24, 1027.7,24, 1018.1,24,  10.8,24,   2.7,24,   6.0, 999.9,   58.3 ,  40.3 , 0.00G,999.9, 000000,
071560,99999, 20140307,   50.0,24,   35.8,24, 1026.5,24, 1016.9,24,   7.2,24,   3.1,24,   6.0, 999.9,   61.5 ,  38.8 , 0.00G,999.9, 000000,
071560,99999, 20140308,   53.6,24,   38.1,24, 1027.3,24, 1017.8,24,   5.6,24,   5.3,24,   8.0, 999.9,   65.3 ,  42.6 , 0.00G,999.9, 000000,
071560,99999, 20140309,   56.4,24,   37.2,24, 1025.8,24, 1016.3,24,   8.8,24,   4.3,24,   7.0, 999.9,   70.9 ,  43.9 , 0.00G,999.9, 000000,
071560,99999, 20140310,   56.7,24,   41.2,24, 1024.3,24, 1014.9,24,   6.9,24,   6.1,24,  12.0, 999.9,   69.3 ,  47.8 , 0.00G,999.9, 000000,
071560,99999, 20140311,   52.6,24,   44.0,24, 1027.7,24, 1018.2,24,   2.2,24,   8.9,24,  13.0, 999.9,   61.9 ,  46.9 , 0.00G,999.9, 000000,
071560,99999, 20140312,   54.5,24,   38.7,24, 1028.8,24, 1019.3,24,   4.3,24,   3.8,24,   7.0, 999.9,   64.6 ,  45.3 , 0.00G,999.9, 000000,
071560,99999, 20140313,   56.2,24,   39.6,24, 1028.2,24, 1018.8,24,   4.0,24,   2.5,24,   5.1, 999.9,   66.7 ,  46.6 , 0.00G,999.9, 000000,
071560,99999, 20140314,   56.4,24,   42.8,24, 1026.9,24, 1017.5,24,   2.3,24,   3.6,24,   8.0, 999.9,   67.5 ,  46.2 , 0.00G,999.9, 000000,
071560,99999, 20140315,   52.2,24,   41.9,24, 1027.6,24, 1018.1,24,   7.0,24,   7.6,24,  11.1, 999.9,   63.3 ,  45.0 , 0.00G,999.9, 000000,
071560,99999, 20140316,   54.7,24,   43.7,24, 1025.4,24, 1015.9,24,  10.9,24,   5.9,24,   8.9, 999.9,   64.9 ,  44.6 , 0.00G,999.9, 000000,
071560,99999, 20140317,   48.6,24,   43.6,24, 1023.7,24, 1014.1,24,   8.7,24,   3.6,24,   8.0, 999.9,   61.0 ,  45.3 , 0.00G,999.9, 000000,
071560,99999, 20140318,   50.9,24,   43.1,24, 1020.8,24, 1011.3,24,   9.1,24,   5.6,24,   9.9, 999.9,   57.6 ,  45.7 , 0.00G,999.9, 000000,
071560,99999, 20140319,   52.9,24,   42.8,24, 1026.7,24, 1017.2,24,  11.3,24,   4.1,24,   6.0, 999.9,   61.3 ,  46.9 , 0.00G,999.9, 000000,
071560,99999, 20140320,   56.5,24,   42.0,24, 1015.5,24, 1006.1,24,  11.7,24,   7.0,24,  13.0, 999.9,   69.1 ,  42.8 , 0.00G,999.9, 000000,
071560,99999, 20140321,   52.0,24,   40.1,24, 1010.9,24, 1001.5,24,  11.1,24,   7.7,24,  14.0, 999.9,   64.9 ,  46.8 , 0.00G,999.9, 010000,
071560,99999, 20140322,   48.5,24,   36.7,24, 1005.6,24,  996.2,24,  12.2,24,   7.7,24,  13.0, 999.9,   56.3 ,  43.0*, 0.02G,999.9, 010000,
071560,99999, 20140323,   43.9,24,   35.0,24, 1009.8,24, 1000.3,24,  12.4,24,   6.6,24,  11.1, 999.9,   53.2 ,  38.5 , 0.02G,999.9, 000000,
071560,99999, 20140324,   44.5,24,   31.9,24, 1014.2,24, 1004.6,24,  12.4,24,   3.2,24,   6.0, 999.9,   52.9 ,  37.2 , 0.02G,999.9, 000000,
071560,99999, 20140325,   43.6,24,   37.4,24, 1008.8,24,  999.2,24,  11.8,24,   5.9,24,   8.9, 999.9,   48.4 ,  41.7 , 0.02G,999.9, 010000,
071560,99999, 20140326,   45.1,24,   32.6,24, 1013.7,24, 1004.2,24,  10.9,24,   6.5,24,   9.9, 999.9,   55.2 ,  39.2 , 0.12G,999.9, 000000,
071560,99999, 20140327,   46.2,24,   31.2,24, 1011.6,24, 1002.0,24,   9.3,24,   3.6,24,   8.0, 999.9,   55.6 ,  37.4 , 0.00G,999.9, 000000,
071560,99999, 20140328,   51.2,24,   31.1,24, 1014.1,24, 1004.7,24,   8.9,24,   5.2,24,   9.9, 999.9,   61.5 ,  40.1 , 0.00G,999.9, 000000,
071560,99999, 20140329,   57.3,24,   36.0,24, 1014.2,24, 1004.9,24,   9.9,24,   6.0,24,  13.0, 999.9,   69.6 ,  45.5 , 0.00G,999.9, 000000,
071560,99999, 20140330,   58.6,24,   39.8,24, 1014.1,24, 1004.8,24,  11.9,24,   3.7,24,   7.0, 999.9,   66.6 ,  49.8 , 0.00G,999.9, 000000,
071560,99999, 20140331,   58.1,22,   44.9,22, 1013.6,22, 1004.3,22,  11.8,22,   3.0,22,   8.0, 999.9,   64.9 ,  51.3 , 0.00G,999.9, 000000,
071560,99999, 20140401,   60.3,24,   45.7,24, 1010.5,24, 1001.3,24,  11.8,24,   3.7,24,   7.0, 999.9,   71.6 ,  49.3 , 0.00G,999.9, 000000,
071560,99999, 20140402,   60.4,24,   46.0,24, 1004.1,24,  994.9,24,  11.5,24,   4.6,24,   7.0, 999.9,   69.3 ,  50.9 , 0.00G,999.9, 000000,
071560,99999, 20140403,   60.4,24,   47.5,24, 1001.9,24,  992.8,24,  12.1,24,   5.0,24,   8.9, 999.9,   65.5 ,  53.4 , 0.00G,999.9, 010000,
071560,99999, 20140404,   55.4,24,   47.4,24, 1010.2,24, 1000.9,24,  10.7,24,   5.3,24,   8.0, 999.9,   62.2 ,  52.5*, 0.01G,999.9, 010000,
071560,99999, 20140405,   57.6,24,   44.7,24, 1016.9,24, 1007.5,24,  12.2,24,   4.2,24,   8.0, 999.9,   68.0 ,  46.6 , 0.00G,999.9, 000000,
071560,99999, 20140406,   60.2,24,   53.4,24, 1018.6,24, 1009.4,24,  12.4,24,   5.4,24,   8.9, 999.9,   65.1 ,  55.8 , 0.00G,999.9, 000000,
071560,99999, 20140407,   61.7,24,   53.0,24, 1014.1,24, 1004.9,24,  10.9,24,   7.0,24,  12.0, 999.9,   74.3 ,  54.0 , 0.01G,999.9, 000000,
071560,99999, 20140408,   51.8,23,   38.9,23, 1022.6,23, 1013.1,23,  12.4,23,   7.9,23,  12.0, 999.9,   64.2 ,  46.0 , 0.09G,999.9, 000000,
071560,99999, 20140409,   53.0,24,   38.9,24, 1027.0,24, 1017.5,24,  11.8,24,   2.9,24,   5.1, 999.9,   62.8 ,  44.1 , 0.00G,999.9, 000000,
071560,99999, 20140410,   57.4,24,   40.8,24, 1021.8,24, 1012.4,24,  11.7,24,   3.8,24,   8.0, 999.9,   68.9 ,  45.9 , 0.00G,999.9, 000000,
071560,99999, 20140411,   56.3,24,   43.4,24, 1019.0,24, 1009.6,24,   9.0,24,   7.0,24,   9.9, 999.9,   66.2 ,  48.4 , 0.00G,999.9, 000000,
071560,99999, 20140412,   55.9,24,   41.4,24, 1019.9,24, 1010.5,24,   8.6,24,   4.9,24,   8.0, 999.9,   64.2 ,  46.2 , 0.00G,999.9, 000000,
071560,99999, 20140413,   53.5,24,   42.7,24, 1022.8,24, 1013.3,24,  12.2,24,   4.8,24,  11.1, 999.9,   60.8 ,  46.8 , 0.00G,999.9, 000000,
071560,99999, 20140414,   53.4,24,   38.2,24, 1023.7,24, 1014.2,24,  11.8,24,   7.2,24,  11.1, 999.9,   62.6 ,  46.2 , 0.00G,999.9, 000000,
071560,99999, 20140415,   50.6,24,   34.1,24, 1027.5,24, 1017.9,24,  12.2,24,   7.3,24,   9.9, 999.9,   59.9 ,  42.1 , 0.00G,999.9, 000000,
071560,99999, 20140416,   53.0,24,   32.2,24, 1026.8,24, 1017.2,24,  12.3,24,   5.9,24,   8.9, 999.9,   63.0 ,  42.6 , 0.00G,999.9, 000000,
071560,99999, 20140417,   57.3,22,   32.0,22, 1020.8,22, 1011.4,22,  12.3,22,   4.3,22,   8.0, 999.9,   70.7 ,  43.5 , 0.00G,999.9, 000000,
071560,99999, 20140418,   53.7,24,   37.0,24, 1016.6,24, 1007.2,24,  12.2,24,   9.3,24,  13.0, 999.9,   66.0 ,  45.9*, 0.00G,999.9, 000000,
071560,99999, 20140419,   50.2,24,   36.7,24, 1013.4,24, 1003.9,24,  12.0,24,   7.2,24,   9.9, 999.9,   59.9 ,  41.4 , 0.00G,999.9, 010000,
071560,99999, 20140420,   55.9,24,   37.9,24, 1004.3,24,  995.1,24,  12.1,24,   4.2,24,   7.0, 999.9,   66.6 ,  49.1 , 0.00G,999.9, 000000,
071560,99999, 20140421,   55.9,24,   43.0,24, 1005.3,24,  996.1,24,  12.4,24,   2.7,24,   7.0, 999.9,   60.8 ,  51.6 , 0.00G,999.9, 010000,
071560,99999, 20140422,   57.1,24,   48.1,24, 1011.3,24, 1002.0,24,  11.4,24,   3.8,24,  13.0, 999.9,   69.4 ,  52.2 , 0.01G,999.9, 010000,
071560,99999, 20140423,   58.7,24,   48.0,24, 1018.6,24, 1009.3,24,   9.1,24,   3.5,24,   6.0, 999.9,   69.1 ,  48.9 , 0.19G,999.9, 000000,
071560,99999, 20140424,   60.6,24,   49.7,24, 1016.8,24, 1007.5,24,   9.9,24,   4.0,24,   8.0, 999.9,   68.9 ,  54.0 , 0.00G,999.9, 010000,
071560,99999, 20140425,   56.8,23,   51.7,23, 1011.4,23, 1002.1,23,   7.9,23,   5.1,23,   9.9, 999.9,   64.4 ,  52.7*, 0.35G,999.9, 010000,
